Route,Location,URL,Avg Stars,Your Stars,Route Type,Rating,Pitches,Length,Area Latitude,Area Longitude
Pure Pleasure,Coopers Cove > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111688258/pure-pleasure,3.2,-1,Sport,5.11b,1,80,37.64138,-83.68193
Manteleer,Coyote Cliff > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107203510/manteleer,2.8,-1,Sport,5.9+,1,70,37.7356,-83.64148
Receiver,Torrent Falls (Limited Access) > Natural Bridge Region > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106309947/receiver,3.4,-1,Sport,5.11b,1,65,37.71998,-83.66294
Nanotechnology,Bronaugh Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111775561/nanotechnology,3.3,-1,Sport,5.11b,1,70,37.6538,-83.70943
Relaxed Atmoshere,Left Flank > Northern Gorge > Red River Gorge > Kentucky,https://www.mountainproject.com/route/105866366/relaxed-atmoshere,2.3,-1,Sport,5.11,1,60,37.81449,-83.66388
Hardcore Jollies,Funk Rock City > Northern Gorge > Red River Gorge > Kentucky,https://www.mountainproject.com/route/105868713/hardcore-jollies,2.7,-1,Sport,5.12a,1,50,37.8029,-83.5762
Expresso,The Bowling Alley > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107203392/expresso,2.5,-1,Sport,5.12a,1,40,37.7212,-83.62513
Citizen's Arete,Shady Grove > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106982510/citizens-arete,2.7,-1,Sport,5.11b,1,60,37.65431,-83.71364
Special Boy,Purgatory > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106584667/special-boy,2.9,-1,Sport,5.11c,1,75,37.65343,-83.70746
Grab n' Go,Coopers Cove > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111088964/grab-n-go,3.1,-1,Sport,5.10d,1,60,37.64138,-83.68193
Crumblies,Bronaugh Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/114945404/crumblies,3.1,-1,Sport,5.12a,1,55,37.6538,-83.70943
Clay City Exit,Bear's Den > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/110270655/clay-city-exit,2.9,-1,Sport,5.11a,1,65,37.64408,-83.70784
June Bug,The Crossroads > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/108337000/june-bug,3,-1,Sport,5.11d,1,55,37.67609,-83.73312
On Beyond Zebra!,The Old Zoo > The Zoo > Natural Bridge Region > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106579826/on-beyond-zebra,2.7,-1,Sport,5.11b,1,80,37.73387,-83.66162
Head and Shoulders,Drive-By Crag > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106124718/head-and-shoulders,3.2,-1,Sport,5.11d,1,70,37.65292,-83.72495
Snapper,(5) Undertow Wall > The Motherlode > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106575787/snapper,3.1,-1,Sport,5.11a,1,60,37.64574,-83.70988
Half Mast,Deep End > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/110849905/half-mast,3,-1,Sport,5.11b,1,50,37.63986,-83.68327
Padawan,The Dark Side > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106324468/padawan,2.4,-1,Sport,5.10a,1,40,37.67874,-83.73759
Pinkalicious,Bear's Den > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111292167/pinkalicious,3,-1,Sport,5.11b,1,50,37.64408,-83.70784
Commencement,Eastern Sky Bridge Ridge > Northern Gorge > Red River Gorge > Kentucky,https://www.mountainproject.com/route/105917962/commencement,2.9,-1,Sport,5.11c,1,90,37.81596,-83.58104
Fresh off the Bone,Chica Bonita Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/112237173/fresh-off-the-bone,3,-1,Sport,5.11c/d,1,65,37.65078,-83.72161
Mentor Powers,Indy Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106193276/mentor-powers,2.8,-1,Sport,5.11b,1,40,37.73041,-83.63511
Curbside No Traction,Curbside > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111234838/curbside-no-traction,3.1,-1,Sport,5.10c,1,35,37.65051,-83.71917
Pineapple Express,Fruit Wall > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111288768/pineapple-express,3.1,-1,Sport,5.12a,1,50,37.64504,-83.67849
Holly Berry,Pumpkin Patch > Cathedral Domain > Red River Gorge > Kentucky,https://www.mountainproject.com/route/116381929/holly-berry,3,-1,Sport,5.10b,1,40,37.6614,-83.79033
Fruit by the Foot,Fruit Wall > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111125297/fruit-by-the-foot,3.6,-1,Sport,5.12a/b,1,80,37.64504,-83.67849
Small Fry,The Dark Side > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106962365/small-fry,2.3,-1,Sport,5.9,1,40,37.67874,-83.73759
Un-koala-fied,Bear's Den > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/109469891/un-koala-fied,2.3,-1,Sport,5.9,1,40,37.64408,-83.70784
Just Duet,Graining Fork Nature Preserve (a.k.a. Roadside Crag) > Natural Bridge Region > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106124912/just-duet,2.7,-1,Sport,5.10d,1,70,37.73151,-83.65679
Grumpalump,Chocolate Factory > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/108341815/grumpalump,3,-1,Sport,5.11d,1,50,37.64919,-83.71343
Zero Gravity,The Portal > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/112065984/zero-gravity,2,-1,Sport,5.9,1,25,37.64698,-83.67826
Stealing Melinda,The Boneyard > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107203301/stealing-melinda,2.1,-1,Sport,5.9,1,25,37.73135,-83.63968
Going Away Party,Secret Garden > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/112222782/going-away-party,2.7,-1,Sport,5.10a PG13,1,60,37.64036,-83.67556
Please Don't Feed the Triceratops,Pistol Ridge > Northern Gorge > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106371769/please-dont-feed-the-triceratops,2.1,-1,Sport,5.7,1,35,37.86342,-83.67403
Irish Mud,Guide Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107204420/irish-mud,1.8,-1,Sport,5.8-,1,25,37.7258,-83.6296
Forearm Follies (2nd anchor),Military Wall > Northern Gorge > Red River Gorge > Kentucky,https://www.mountainproject.com/route/110229109/forearm-follies-2nd-anchor,3.6,-1,Sport,5.12a/b,1,100,37.8159,-83.66918
Electric Cowboy,Purple Valley > Northern Gorge > Red River Gorge > Kentucky,https://www.mountainproject.com/route/105917907/electric-cowboy,3.6,-1,Sport,5.11b,1,70,37.90083,-83.63815
Welcomed Guest,Courtesy Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107556667/welcomed-guest,3.7,-1,Sport,5.11d,1,85,37.65193,-83.71141
Way Up Yonder,Graining Fork Nature Preserve (a.k.a. Roadside Crag) > Natural Bridge Region > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106037239/way-up-yonder,3.2,-1,Sport,5.12a,2,100,37.73151,-83.65679
Sunday Night Cockfights,Chocolate Factory > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111378943/sunday-night-cockfights,2.7,-1,Sport,5.11b,1,55,37.64919,-83.71343
Apoplectic Chick from Missouri,Left Field > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107289398/apoplectic-chick-from-missouri,2.1,-1,Sport,5.1,1,45,37.65295,-83.71543
Smokin' Joe,Funk Rock City > Northern Gorge > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106282997/smokin-joe,3.1,-1,Sport,5.11,1,80,37.8029,-83.5762
The Dong Wall,South Park > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/118035239/the-dong-wall,2.9,-1,Sport,5.10b,1,50,37.6406,-83.71132
Jingus Khan,The Crossroads > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107941333/jingus-khan,3.3,-1,Sport,5.12a/b,1,75,37.67609,-83.73312
Spider Monkey,Chaos > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111792332/spider-monkey,2.7,-1,Sport,5.11b,1,45,37.64193,-83.68041
Jail Bird,The Old Zoo > The Zoo > Natural Bridge Region > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106129055/jail-bird,2.4,-1,Sport,5.10d,1,90,37.73387,-83.66162
Lollipop Kids,Emerald City > Natural Bridge Region > Red River Gorge > Kentucky,https://www.mountainproject.com/route/105870239/lollipop-kids,3.1,-1,Sport,5.11b,1,70,37.75195,-83.66364
Crimpin' Ain't Easy,Bird Cage Sector > The Zoo > Natural Bridge Region > Red River Gorge > Kentucky,https://www.mountainproject.com/route/112798141/crimpin-aint-easy,3.3,-1,Sport,5.11c,1,85,37.73564,-83.66299
72 Hour Energy,Bear's Den > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/110261773/72-hour-energy,3.2,-1,Sport,5.12a,1,70,37.64408,-83.70784
Come In Your Lycra,Purple Valley > Northern Gorge > Red River Gorge > Kentucky,https://www.mountainproject.com/route/105977711/come-in-your-lycra,3.1,-1,Sport,5.10b,1,45,37.90083,-83.63815
Collision Damage,Bronaugh Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/108195152/collision-damage,2.9,-1,Sport,5.11d,1,50,37.6538,-83.70943
Just Peachy Mon,Fruit Wall > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/110522765/just-peachy-mon,3.1,-1,Sport,5.11c,1,60,37.64504,-83.67849
On the Prowl,Solar Collector/Gold Coast > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107133269/on-the-prowl,2.7,-1,Sport,5.9+,1,50,37.6775,-83.73409
Normalised Bramapithecus,Volunteer Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107104918/normalised-bramapithecus,2.7,-1,Sport,5.10d,1,65,37.65459,-83.71673
Nicorette,Military Wall > Northern Gorge > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106594004/nicorette,3.4,-1,Sport,5.12a,1,60,37.8159,-83.66918
Straight Edge,Pebble Beach > Northern Gorge > Red River Gorge > Kentucky,https://www.mountainproject.com/route/105885201/straight-edge,3.2,-1,Sport,5.12a,1,50,37.8588,-83.67163
Squirrelworker,Chocolate Factory > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111145636/squirrelworker,2.7,-1,Sport,5.11a,1,70,37.64919,-83.71343
Back Door to Paris,Long Wall > Northern Gorge > Red River Gorge > Kentucky,https://www.mountainproject.com/route/105891912/back-door-to-paris,2.5,-1,Sport,5.10c,1,70,37.8446,-83.6686
Martin Rides Again,Eastern Sky Bridge Ridge > Northern Gorge > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107433601/martin-rides-again,3.1,-1,Sport,5.11d,1,70,37.81596,-83.58104
Waterfall Ballet,Shawnee Shelter > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107860429/waterfall-ballet,3,-1,Sport,5.10a,1,50,37.73488,-83.63457
ae911truth,Secret Garden > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111042582/ae911truth,2.1,-1,Sport,5.10b,1,60,37.64036,-83.67556
Stick in the Eye,Sanitarium > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/110534057/stick-in-the-eye,2.5,-1,Sport,5.7,1,50,37.64891,-83.67849
Slabalicious,Chaos > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111734978/slabalicious,2.6,-1,Sport,5.10c,1,25,37.64193,-83.68041
Stratus Fear,Cloud 9 > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111355461/stratus-fear,3.6,-1,Sport,5.11d,1,72,37.64255,-83.68534
Babinski Sign,Chocolate Factory > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107892923/babinski-sign,2.8,-1,Sport,5.10d,1,60,37.64919,-83.71343
Pyrite,Solar Collector/Gold Coast > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/118069176/pyrite,3.8,-1,Sport,5.11c,1,60,37.6775,-83.73409
Bees in the Trap,Secret Garden > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/110529445/bees-in-the-trap,3,-1,Sport,5.11d,1,80,37.64036,-83.67556
98.6,The Infirmary > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/113916838/986,2.3,-1,Sport,5.10b,1,65,37.64186,-83.68375
Bozo's Bogus Booty Biner (BBBB),Military Wall > Northern Gorge > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106731301/bozos-bogus-booty-biner-bbbb,3.3,-1,Sport,5.11c,1,70,37.8159,-83.66918
Take the Scary out of Life,Bronaugh Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107180642/take-the-scary-out-of-life,3,-1,Sport,5.11a,1,55,37.6538,-83.70943
She Might be a Liar,Chica Bonita Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/110429182/she-might-be-a-liar,3.4,-1,Sport,5.11b,1,75,37.65078,-83.72161
Sudoku,Curbside > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/109641602/sudoku,2.3,-1,Sport,5.10a,1,50,37.65051,-83.71917
Brambly Downslide,Solar Collector/Gold Coast > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107080668/brambly-downslide,2.9,-1,Sport,5.10a,1,75,37.6775,-83.73409
Ben,(2) Warm-Up Wall > The Motherlode > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107934642/ben,2.3,-1,Sport,5.11a,1,60,37.64638,-83.71079
Face Up to That Arete,Indy Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107807510/face-up-to-that-arete,1.9,-1,Sport,5.8,1,35,37.73041,-83.63511
Hot Gossip,The Sanctuary > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/120738054/hot-gossip,2.9,-1,Sport,5.10b,1,65,37.73135,-83.63397
Pine,Graining Fork Nature Preserve (a.k.a. Roadside Crag) > Natural Bridge Region > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106584364/pine,3.6,-1,Sport,5.12a,1,90,37.73151,-83.65679
Skin The Cat,The Old Zoo > The Zoo > Natural Bridge Region > Red River Gorge > Kentucky,https://www.mountainproject.com/route/105918091/skin-the-cat,2.5,-1,Sport,5.11a,1,80,37.73387,-83.66162
Bessie,Chica Bonita Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106065327/bessie,3,3,Sport,5.11c,1,100,37.65078,-83.72161
Time Wrinkle,The Portal > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/112311069/time-wrinkle,3,-1,Sport,5.10c,1,45,37.64698,-83.67826
Trephination,The Infirmary > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111311299/trephination,3.6,-1,Sport,5.11d,1,85,37.64186,-83.68375
Hippopotomoose,The New Zoo > The Zoo > Natural Bridge Region > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111008257/hippopotomoose,2.9,-1,Sport,5.11c,1,70,37.73475,-83.66162
Conscription,Curbside > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106782169/conscription,2.9,-1,Sport,5.11c,1,65,37.65051,-83.71917
Battery Life,"Great Arch, The > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107131332/battery-life,2.8,-1,Sport,5.11c,1,60,37.73468,-83.63843
Hazelnut,Hazel Hollow > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/122727902/hazelnut,3.1,-1,Sport,5.10a,1,65,37.64445,-83.71565
Smokin on Kesha,The Bright Side > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107873752/smokin-on-kesha,3.2,-1,Sport,5.11c,1,60,37.67859,-83.73568
Bangerz,The Record Shop > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/110620464/bangerz,2.5,-1,Sport,5.9,1,50,37.64753,-83.68238
Flying Serpents,The Boneyard > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107203325/flying-serpents,2.7,-1,Sport,5.12a,1,65,37.73135,-83.63968
Flying Nun,Pumpkin Patch > Cathedral Domain > Red River Gorge > Kentucky,https://www.mountainproject.com/route/115788499/flying-nun,2.7,-1,Sport,5.9+,1,40,37.6614,-83.79033
Dead on Arrival,Graveyard > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111311131/dead-on-arrival,3.7,-1,Sport,5.12a,1,60,37.6463,-83.6803
Fear or Common Sense,Sunnyside > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106061915/fear-or-common-sense,3.1,-1,Sport,5.11b,1,60,37.72324,-83.62607
The Birthing,Patterson > Inner Loop Trail > Cathedral Domain > Red River Gorge > Kentucky,https://www.mountainproject.com/route/114446365/the-birthing,3.5,-1,Sport,5.10-,1,60,37.65585,-83.79332
Flavor of the Week: McMoose Knuckle,The Boneyard > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/110973084/flavor-of-the-week-mcmoose-knuckle,3,-1,Sport,5.11c,1,80,37.73135,-83.63968
Velvet Revolution,Sunnyside > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107152673/velvet-revolution,3.6,-1,Sport,5.11d,1,100,37.72324,-83.62607
Tourist Trap,Torrent Falls (Limited Access) > Natural Bridge Region > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106937723/tourist-trap,2.8,-1,Sport,5.9,1,80,37.71998,-83.66294
Fuzzy Muffin,The Nursery > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/112869753/fuzzy-muffin,2.3,-1,Sport,5.7+,1,45,37.64971,-83.67874
What's Right with the Underling?,Eastern Sky Bridge Ridge > Northern Gorge > Red River Gorge > Kentucky,https://www.mountainproject.com/route/108383761/whats-right-with-the-underling,3.3,-1,Sport,5.12a,1,90,37.81596,-83.58104
Lucy in the Sky (extension to Strawberry Fields),Fruit Wall > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/116650059/lucy-in-the-sky-extension-to-strawberry-fields,2.9,-1,Sport,5.11b,1,90,37.64504,-83.67849
A Cat Amongst the Pigeons,Velo Crag > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/114420647/a-cat-amongst-the-pigeons,3.4,-1,Sport,5.12a,1,75,37.64552,-83.71831
Chicken Boy,Solar Collector/Gold Coast > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106925383/chicken-boy,2.3,-1,Sport,5.11b/c,1,70,37.6775,-83.73409
Night Moves,"Great Arch, The > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107143145/night-moves,2.8,-1,Sport,5.11b,1,60,37.73468,-83.63843
Brave Sir Robin,Camelot > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/114530331/brave-sir-robin,2.6,-1,Sport,5.10b/c,1,45,37.64911,-83.67518
Glory Be,Funk Rock City > Northern Gorge > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107857060/glory-be,3.5,-1,Sport,5.12a,1,80,37.8029,-83.5762
Flour Dust and Pizza Crust,Cloud 9 > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111355472/flour-dust-and-pizza-crust,3.1,-1,Sport,5.11c,1,70,37.64255,-83.68534
Buccaneer,The Great Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107204398/buccaneer,2.5,-1,Sport,5.11c,1,70,37.73288,-83.63751
Danger Mouse,Pistol Ridge > Northern Gorge > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106371779/danger-mouse,2.2,-1,Sport,5.8,1,35,37.86342,-83.67403
Generosity,Volunteer Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106969872/generosity,2.8,-1,Sport,5.10d,1,55,37.65459,-83.71673
Don't Call it a Comeback,Throwback Crag > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/113805508/dont-call-it-a-comeback,3.6,-1,Sport,5.11d,1,100,37.64669,-83.72282
English Pip Dogs,Camelot > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/114530368/english-pip-dogs,2,-1,Sport,5.10a,1,45,37.64911,-83.67518
Massive Attack,Curbside > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/109053849/massive-attack,3.4,-1,Sport,5.12a,1,85,37.65051,-83.71917
Count Dooku,The Dark Side > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/110429174/count-dooku,3.5,-1,Sport,5.11d,1,85,37.67874,-83.73759
Seek The Truth,Torrent Falls (Limited Access) > Natural Bridge Region > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106290282/seek-the-truth,3.6,-1,Sport,5.11d,1,50,37.71998,-83.66294
Pocket Pussy,Torrent Falls (Limited Access) > Natural Bridge Region > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106290243/pocket-pussy,2.7,-1,Sport,5.10d,1,50,37.71998,-83.66294
Rethink911,Secret Garden > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111085175/rethink911,2.3,-1,Sport,5.10b,1,55,37.64036,-83.67556
Ralfe the Wonder Llama,Camelot > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/114530360/ralfe-the-wonder-llama,2.3,-1,Sport,5.8,1,35,37.64911,-83.67518
Scrumbulglazer,The Stadium > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106059217/scrumbulglazer,2.6,-1,Sport,5.10c,1,65,37.73169,-83.63221
Quantity Over Quality,South Park > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/119093587/quantity-over-quality,2.5,-1,Sport,5.9,1,45,37.6406,-83.71132
Barking Dogmas,Monastery > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/110430004/barking-dogmas,3.3,-1,Sport,5.11+,1,60,37.64121,-83.67611
Guilty Pleasure,Drive-By Crag > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/109717449/guilty-pleasure,3.4,-1,Sport,5.11d,1,60,37.65292,-83.72495
Tao Bato,The Boneyard > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107203340/tao-bato,2.6,-1,Sport,5.11a,1,60,37.73135,-83.63968
Dream of a Bee,Torrent Falls (Limited Access) > Natural Bridge Region > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107321345/dream-of-a-bee,2.2,-1,Sport,5.8,1,50,37.71998,-83.66294
Heard It On NPR,Washboard Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107123636/heard-it-on-npr,3.2,-1,Sport,5.10d,2,100,37.72738,-83.62942
Bailey,Sanitarium > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/116353952/bailey,3.1,-1,Sport,5.10b/c,1,90,37.64891,-83.67849
Trouble in Paradise,The Boneyard > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111170609/trouble-in-paradise,3.5,-1,Sport,5.12a,1,95,37.73135,-83.63968
Fatal Vision,Alcatraz > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/112279994/fatal-vision,3.8,-1,Sport,5.11c,1,85,37.64264,-83.68139
Trad Sucker,(1) Buckeye Buttress > The Motherlode > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106164148/trad-sucker,2.5,-1,Sport,5.11b,1,40,37.64595,-83.71153
Government Cheese,Military Wall > Northern Gorge > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107195878/government-cheese,3.3,-1,Sport,5.11d,1,60,37.8159,-83.66918
Edgehog,The Old Zoo > The Zoo > Natural Bridge Region > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106127530/edgehog,3,-1,Sport,5.11a,1,60,37.73387,-83.66162
Cloudy with a Chance of Seamen,Cloud 9 > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/113229427/cloudy-with-a-chance-of-seamen,3.4,-1,Sport,5.12a,1,65,37.64255,-83.68534
Chem Studs,Pistol Ridge > Northern Gorge > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106837601/chem-studs,2.2,-1,Sport,5.10a,1,35,37.86342,-83.67403
Western Blot,The Laboratory > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/112295917/western-blot,4,-1,Sport,5.11d,1,80,37.64461,-83.68018
Hawkwind,Dismal Rock > Western Kentucky > Kentucky,https://www.mountainproject.com/route/117052789/hawkwind,3.9,-1,Sport,5.10b/c,2,150,37.27358,-86.25016
