Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Scarlet Begonias","Cerberus Gendarme > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/105811583/scarlet-begonias,3.2,-1,Trad,5.11a,1,50,37.27435,-112.94437
"Right Toilet Bowl Crack","Temple of Sinawava > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/108617444/right-toilet-bowl-crack,3.1,-1,Trad,5.10a,5,,37.28494,-112.94922
"Cowboy Ridge","Mt. Kinesava > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/106601197/cowboy-ridge,3.2,-1,Trad,5.7,10,1200,37.1978,-113.0308
"Tourist Crack","Temple of Sinawava > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/105717835/tourist-crack,3.4,-1,Trad,5.10a,1,100,37.28494,-112.94922
Shuriken,"Kung Fu Theater > Mount Carmel Tunnel > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/111149916/shuriken,3.1,-1,Trad,5.9,1,65,37.21267,-112.96644
Tatooine,"Mt. Kinesava > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/107760393/tatooine,3.9,-1,Trad,5.11a,15,1420,37.1978,-113.0308
"Tales of Flails","Cerberus Gendarme > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/106080079/tales-of-flails,3.0,-1,Trad,5.10a,1,130,37.27435,-112.94437
"The Fat Hedral","Cerberus Gendarme > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/105811595/the-fat-hedral,2.9,-1,Trad,5.10c/d,1,85,37.27435,-112.94437
"Cynthia's Hand Job","Cerberus Gendarme > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/106972226/cynthias-hand-job,3.6,-1,Trad,5.10,2,,37.27435,-112.94437
"Tricks of the Trade","Isaac > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/105717898/tricks-of-the-trade,3.8,-1,"Trad, Aid","5.10d C2",19,1800,37.245,-112.97351
"Dire Wolf","Cerberus Gendarme > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/106323388/dire-wolf,3.4,-1,Trad,5.12a,1,90,37.27435,-112.94437
"Lap Dance","Cragmont > Mount Carmel Tunnel > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/108855644/lap-dance,3.7,-1,Trad,5.11-,3,400,37.2107,-112.955
"Last Rites","South Fork > South Fork of Taylor > Kolob Canyon > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/105796256/last-rites,3.4,-1,Trad,5.10d,1,70,37.45082,-113.16139
"Sheer Lunacy (Free)","Moonlight Buttress > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/106748268/sheer-lunacy-free,3.7,-1,Trad,5.12,8,800,37.27785,-112.94955
Gunswinger,"The Confluence > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/107877245/gunswinger,3.0,-1,Trad,5.10,1,90,37.21192,-112.97002
"Kung Fu Fighter","Kung Fu Theater > Mount Carmel Tunnel > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/107170417/kung-fu-fighter,3.6,-1,Trad,5.11-,4,450,37.21267,-112.96644
Intruder,"Cerberus Gendarme > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/106080084/intruder,3.7,-1,Trad,5.11+,1,65,37.27435,-112.94437
"The Dark Tower","Kung Fu Theater > Mount Carmel Tunnel > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/112259438/the-dark-tower,3.4,-1,Trad,5.10,4,400,37.21267,-112.96644
"Tucupit occidentalis","Tucupit > North Fork of Taylor > Kolob Canyon > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/110664367/tucupit-occidentalis,4.0,-1,Trad,5.10+,7,850,37.46471,-113.17594
"Voice from the Dust","Mt. Moroni > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/105928716/voice-from-the-dust,3.1,-1,Trad,5.11,8,1000,37.24332,-112.96381
"Tooele Tower","Eagle Crag > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/105976912/tooele-tower,3.2,-1,Trad,5.10a,3,,37.12895,-113.00859
"Made to be Broken","Carbuncle Buttress > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/105967843/made-to-be-broken,3.2,-1,Sport,"5.10+ PG13",5,600,37.24951,-112.95271
Electrica,"Cerberus Gendarme > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/106415417/electrica,3.7,-1,"Trad, Sport","5.11+ PG13",1,130,37.27435,-112.94437
"Sheer Lunacy","Moonlight Buttress > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/105718489/sheer-lunacy,3.4,-1,"Trad, Aid","5.10 C2-",1,,37.27785,-112.94955
"The Larsen-Farr","The Confluence > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/111695984/the-larsen-farr,3.8,-1,Trad,5.11a,1,90,37.21192,-112.97002
Tribute,"The Confluence > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/111630603/tribute,3.4,-1,Sport,5.10c,2,150,37.21192,-112.97002
"Southwest Ridge","West Temple > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/111499486/southwest-ridge,3.5,-1,Trad,5.7,1,4000,37.21107,-113.02024
"Crazy Streak","Crazy Quilt Mesa > East Side > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/114075478/crazy-streak,2.9,-1,Trad,5.8+,10,1000,37.22384,-112.88767
"The Megamahedral","The Minotaur > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/105717856/the-megamahedral,3.4,-1,Trad,"5.11- PG13",7,900,37.27326,-112.94974
"Organasm (Free)","The Organ > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/113742689/organasm-free,4.0,-1,Trad,5.12b,2,230,37.27099,-112.94334
Silmaril,"The Watchman > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/106135645/silmaril,3.5,-1,Trad,5.12a,10,1100,37.18464,-112.97954
"Holy Roller","Mt. Spry > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/106959875/holy-roller,3.6,-1,Trad,5.11-,5,440,37.22187,-112.96378
"Big Game Hunter","Beatty Point > Kolob Canyon > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/119334960/big-game-hunter,3.6,-1,Trad,5.12d,7,800,37.44908,-113.17546
"The Skeleton Key","Tucupit > North Fork of Taylor > Kolob Canyon > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/120552911/the-skeleton-key,3.9,-1,Trad,5.13a,15,1300,37.46471,-113.17594
"Chastity Crack","The Watchman > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/108034230/chastity-crack,3.7,-1,Trad,5.11,3,300,37.18464,-112.97954
Reggaetone,"Cragmont > Mount Carmel Tunnel > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/108855604/reggaetone,3.7,-1,Trad,5.12a,1,110,37.2107,-112.955
"The Greatest and Best Pitch In The World","The Confluence > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/111698568/the-greatest-and-best-pitch-in-the-world,3.5,-1,Trad,5.10-,1,150,37.21192,-112.97002
"The Vigil","The Watchman > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/106116794/the-vigil,3.8,-1,Trad,"5.11 R",10,1300,37.18464,-112.97954
"Hall of Smears","South Fork > South Fork of Taylor > Kolob Canyon > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/105796265/hall-of-smears,3.4,-1,Sport,5.11d,1,100,37.45082,-113.16139
"Na-Gah’s Wall","Sub Peak of Meridian Tower > Oak Creek Drainages > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/120497936/na-gahs-wall,4.0,-1,Trad,5.12,10,1200,37.22396,-112.9985
"The Farsen-Larr (extension to The Larsen-Farr)","The Confluence > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/111696024/the-farsen-larr-extension-to-the-larsen-farr,3.8,-1,Trad,5.11b,1,80,37.21192,-112.97002
"Plan B","Mt. Moroni > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/105949019/plan-b,3.7,-1,Trad,5.12b,8,,37.24332,-112.96381
"Lizard Fuck Shit","Kung Fu Theater > Mount Carmel Tunnel > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/114346701/lizard-fuck-shit,4.0,-1,Trad,5.10+,1,75,37.21267,-112.96644
"The Gypsy's Curse","Cragmont > Mount Carmel Tunnel > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/107273263/the-gypsys-curse,3.1,-1,Trad,5.10,4,,37.2107,-112.955
"Around The World -Circumnavigation traverse","The Globe > Zion Bouldering > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/116099556/around-the-world-circumnavigation-traverse,3.8,-1,"Sport, Boulder","5.12c V7",2,90,37.20222,-112.98894
"Crack in the Cosmic Egg (Free)","Mt. Moroni > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/122145559/crack-in-the-cosmic-egg-free,4.0,-1,Trad,5.13b,10,900,37.24332,-112.96381
"Tucupit nova","Tucupit > North Fork of Taylor > Kolob Canyon > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/116840458/tucupit-nova,4.0,-1,Trad,5.11,7,1000,37.46471,-113.17594
"Pain Chamber","Tucupit > North Fork of Taylor > Kolob Canyon > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/112084539/pain-chamber,4.0,-1,Trad,5.11d,4,475,37.46471,-113.17594
"Bernie Breakdown","Cerberus Gendarme > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/114776106/bernie-breakdown,4.0,-1,Trad,"5.11- PG13",1,65,37.27435,-112.94437
"Dancin’ With The Devil","Angel's Landing > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/120132080/dancin-with-the-devil,4.0,-1,"Trad, Aid","5.9 C3-",13,1200,37.2693,-112.94804
"Lucifer's Ladder","Angel's Landing > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/106645813/lucifers-ladder,4.0,-1,"Trad, Aid","5.8 A3+",8,1200,37.2693,-112.94804
"SW Face (aka The 51st)","Mt. Kinesava > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/121917370/sw-face-aka-the-51st,3.7,-1,Trad,5.11+,13,1500,37.1978,-113.0308
"Mojave Green","Cragmont > Mount Carmel Tunnel > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/123272917/mojave-green,4.0,-1,Trad,"5.12 PG13",1,35,37.2107,-112.955
Mukuntuweap,"Abraham > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/116129913/mukuntuweap,4.0,-1,"Trad, Aid","5.8 A4",14,2000,37.2417,-112.98103
Pangea,"Abraham > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/114234038/pangea,4.0,-1,"Trad, Aid","5.10 A4",12,1800,37.2417,-112.98103
"Suburban Blondes Free","The Minotaur > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/122802760/suburban-blondes-free,3.0,-1,Trad,5.12c,6,800,37.27326,-112.94974
"Back Where It All Begins","West Temple > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/106669365/back-where-it-all-begins,4.0,-1,"Trad, Aid","5.11a A3+ R",16,2400,37.21107,-113.02024
"Kiss the Sky","Aries Butte > East Side > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/122871445/kiss-the-sky,4.0,-1,Trad,5.10,1,,37.23167,-112.90746
"Paradise Portal","Aries Butte > East Side > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/122871499/paradise-portal,4.0,-1,Trad,5.10,1,,37.23167,-112.90746
"Juj Monster","north fork temp > Kolob Canyon > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/117764898/juj-monster,4.0,-1,Trad,5.12,8,,37.4544,-113.18443
"Wages of Sin","Temple of Sinawava > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/107359422/wages-of-sin,4.0,-1,"Trad, Aid","5.10 A4",9,1000,37.28494,-112.94922
"Going Under","Short Stuff Crag > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/120293212/going-under,4.0,-1,Trad,5.10a,1,,37.21776,-112.9764
"Cactus Cascade","Short Stuff Crag > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/120293342/cactus-cascade,4.0,-1,Trad,5.9+,1,,37.21776,-112.9764
"Locksmith Dihedral","Gatekeeper Wall > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/106111398/locksmith-dihedral,3.5,-1,Trad,5.12a,8,750,37.25928,-112.97265
"Spaceshot (Free)","Leaning Wall > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/117076249/spaceshot-free,3.8,-1,Trad,5.13a,7,900,37.27874,-112.94358
"Boring Crack","Boring Crack > Mount Carmel Tunnel > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/107770527/boring-crack,3.5,-1,Trad,5.10+,2,170,37.21139,-112.95855
"The Silverback","Temple of Sinawava > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/106737328/the-silverback,3.7,-1,Trad,5.12+,5,700,37.28494,-112.94922
"Special Sauce","South Fork > South Fork of Taylor > Kolob Canyon > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/116778347/special-sauce,3.8,-1,"Trad, Aid","5.10a A0",4,300,37.45082,-113.16139
"Iron Gizzard","Kung Fu Theater > Mount Carmel Tunnel > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/117697131/iron-gizzard,3.9,-1,Sport,5.12-,1,160,37.21267,-112.96644
"Crack in the Cosmic Egg","Mt. Moroni > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/105942465/crack-in-the-cosmic-egg,3.3,-1,"Trad, Aid","5.10 C2+",10,,37.24332,-112.96381
"The Omen","Sub Peak of Meridian Tower > Oak Creek Drainages > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/110378737/the-omen,3.4,-1,Trad,5.11,6,800,37.22396,-112.9985
"Organ Grinder","The Organ > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/110033431/organ-grinder,3.5,-1,Trad,5.9+,2,250,37.27099,-112.94334
Lovelace,"East Temple > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/106120985/lovelace,3.4,-1,"Trad, Aid","5.10c/d C2-",9,900,37.22075,-112.94917
"Mean High Tide","Cerberus Gendarme > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/106484063/mean-high-tide,3.1,-1,Trad,5.11-,5,600,37.27435,-112.94437
Gabriel,"Angel's Landing > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/118723409/gabriel,3.7,-1,Trad,5.13,1,60,37.2693,-112.94804
Xanadu,"South Fork > South Fork of Taylor > Kolob Canyon > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/108620113/xanadu,3.7,-1,"Trad, Aid","5.10a A3+",9,900,37.45082,-113.16139
Astrolizard,"Middle Fork of Taylor > Kolob Canyon > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/109680280/astrolizard,3.7,-1,Trad,5.11,7,700,37.4544,-113.18443
"Remnants of a party","Cragmont > Mount Carmel Tunnel > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/107287419/remnants-of-a-party,3.3,-1,Trad,5.10,4,,37.2107,-112.955
"1/2 Route Extension","Namaste Wall > South Fork of Taylor > Kolob Canyon > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/123158567/12-route-extension,3.5,-1,Sport,5.11,1,115,37.45133,-113.16338
"Bonsai Slab","The Confluence > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/119237032/bonsai-slab,3.4,-1,Trad,5.8+,3,,37.21192,-112.97002
Pocahylacota,"Kung Fu Theater > Mount Carmel Tunnel > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/106959888/pocahylacota,3.6,-1,Trad,5.10c,2,130,37.21267,-112.96644
Seppuku,"Temple of Sinawava > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/117611302/seppuku,3.7,-1,Trad,5.10+,4,450,37.28494,-112.94922
"Gatekeeper Crack","Gatekeeper Wall > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/106111367/gatekeeper-crack,3.7,-1,"Trad, Aid","5.10 A2-",6,700,37.25928,-112.97265
Grasshopper,"Grotto & Base of Great White Throne > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/106751166/grasshopper,3.7,-1,Trad,5.9,1,180,37.25422,-112.95241
H.N.C,"Cragmont > Mount Carmel Tunnel > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/112962940/hnc,3.3,-1,Trad,5.10+,1,70,37.2107,-112.955
Yahweh,"South Fork > South Fork of Taylor > Kolob Canyon > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/109225021/yahweh,3.5,-1,Trad,5.11a,1,70,37.45082,-113.16139
"Operation Condor","Kung Fu Theater > Mount Carmel Tunnel > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/109411303/operation-condor,3.4,-1,Trad,5.11,3,250,37.21267,-112.96644
"G-string Divas","Cragmont > Mount Carmel Tunnel > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/109598677/g-string-divas,3.5,-1,Trad,5.10+,1,85,37.2107,-112.955
"Twins Paradox","Namaste Wall > South Fork of Taylor > Kolob Canyon > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/107476507/twins-paradox,2.9,-1,Sport,5.12c,1,130,37.45133,-113.16338
"Casual Route","East Temple > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/113852824/casual-route,3.3,-1,Trad,"5.7 PG13",4,600,37.22075,-112.94917
"Freak Show","Riverside Walk Trail & Zion Narrows > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/106609214/freak-show,3.5,-1,Trad,"5.12 PG13",8,750,37.2856,-112.9483
"Flying Kush","Kung Fu Theater > Mount Carmel Tunnel > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/120396934/flying-kush,3.4,-1,Trad,5.10+,6,,37.21267,-112.96644
Spiderfinger,"South Fork > South Fork of Taylor > Kolob Canyon > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/106050183/spiderfinger,3.3,-1,Trad,5.12a,1,50,37.45082,-113.16139
"ACL Arete","Bridge Mountain Base > Bridge Mountain > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/111004634/acl-arete,2.9,-1,Trad,5.11a,19,1500,37.20607,-112.9662
"Varco Route","Mt. Moroni > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/106141884/varco-route,3.4,-1,Trad,5.11b/c,2,135,37.24332,-112.96381
"Settlers Line","Johnson Mountain > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/107663762/settlers-line,3.5,-1,Trad,5.10+,6,600,37.17379,-112.98628
Apollyon,"Angel's Landing > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/116647191/apollyon,3.2,-1,"Trad, Aid","5.10+ A0",10,1300,37.2693,-112.94804
"Twin Paradox Direct","Namaste Wall > South Fork of Taylor > Kolob Canyon > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/121487478/twin-paradox-direct,3.3,-1,Sport,"5.13a PG13",1,150,37.45133,-113.16338
"Suburban Blondes","The Minotaur > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/106563795/suburban-blondes,3.3,-1,"Trad, Aid","5.9 C2",7,850,37.27326,-112.94974
Mobius,"East Temple > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/112478430/mobius,3.3,-1,Trad,5.11,5,500,37.22075,-112.94917
"Pussy Power > Penis Envy","Cerberus Gendarme > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/116183828/pussy-power-penis-envy,3.2,-1,Trad,5.10,1,80,37.27435,-112.94437
I'N'I,"Cragmont > Mount Carmel Tunnel > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/117389640/ini,3.2,-1,Trad,5.10,3,300,37.2107,-112.955
"Ancient Gallery","Twin Brothers > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/106121985/ancient-gallery,3.3,-1,"Trad, Aid","5.10 A3",8,950,37.22804,-112.95355
"The Man Eater","Man Eater Tower > Mount Carmel Tunnel > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/109614474/the-man-eater,2.9,-1,Trad,"5.11a/b PG13",6,,37.21157,-112.96091
"Center Route","South Fork > South Fork of Taylor > Kolob Canyon > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/107892433/center-route,3.0,-1,Trad,5.10b/c,1,140,37.45082,-113.16139
"Swoop Gimp or Be Dust","Temple of Sinawava > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/105942177/swoop-gimp-or-be-dust,3.1,-1,"Trad, Aid","5.9 C3",10,,37.28494,-112.94922
"Flapjack Crack AKA ""Soul Food""","Eagle Crag > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/114586276/flapjack-crack-aka-soul-food,3.0,-1,Trad,5.10+,3,300,37.12895,-113.00859
"Cosmic Trauma","Leaning Wall > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/107743639/cosmic-trauma,3.0,-1,"Trad, Aid","5.10 C3",11,1000,37.27874,-112.94358
"Turkey Day Surprise","Grotto & Base of Great White Throne > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/106155457/turkey-day-surprise,3.0,-1,Trad,5.10b/c,1,80,37.25422,-112.95241
"Wind Sand & Stars","Paria Point > Kolob Canyon > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/111147840/wind-sand-stars,3.0,-1,Trad,"5.12 R",11,1200,37.4544,-113.18443
"Rites of Passage","Red Arch Mountain > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/106128780/rites-of-passage,2.9,-1,Trad,5.11+,9,800,37.25533,-112.94913
"The Way of the Hueco","The Holy Amphitheater > North Fork of Taylor > Kolob Canyon > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/117763543/the-way-of-the-hueco,3.0,-1,Trad,5.10,5,490,37.47137,-113.16918
"Solstice of Change","north fork temp > Kolob Canyon > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/106469186/solstice-of-change,3.0,-1,Trad,5.9,2,320,37.4544,-113.18443
"Touchstone Wall (Free)","Cerberus Gendarme > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/118721821/touchstone-wall-free,3.0,-1,Trad,5.13b,9,800,37.27435,-112.94437
"""ET"" Extremely Tough Slab","South Fork > South Fork of Taylor > Kolob Canyon > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/107648418/et-extremely-tough-slab,3.0,-1,Sport,"5.11d PG13",1,,37.45082,-113.16139
