Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Scorpion,"West Face, Left > Medlicott Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/106265278/scorpion,3.7,-1,Trad,5.11+,3,300,37.86017,-119.42856
"Freestone (Geek Towers, Left)","Yosemite Falls Wall > E. Yosemite Falls Area > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/111733999/freestone-geek-towers-left,3.9,-1,Trad,5.11c,8,800,37.75604,-119.59553
"Wayward Son","O. Lost Brother > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/117692102/wayward-son,3.8,-1,Trad,5.12c,13,1200,37.71775,-119.60944
"Border Country","6. Middle Cathedral Rock > P. Cathedral Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106661496/border-country,3.7,-1,Trad,"5.12c R",12,1800,37.7165,-119.6363
"Mr. Pinkeyes","L.  The Chapel Wall > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/111857067/mr-pinkeyes,3.4,-1,Sport,5.11c,1,70,37.738,-119.59215
Knobvious,"West Face > East Cottage Dome (aka Erratic Dome) > Cottage Domes > DAFF Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/105866000/knobvious,3.3,-1,"Trad, Alpine","5.10d PG13",1,,37.8846,-119.40825
"Tales of Power","Ak. Wildcat Falls & Above the Cookie > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106240365/tales-of-power,3.9,-1,Trad,5.12,1,110,37.7202,-119.71946
"Creature from the Black Lagoon","Olmsted Canyon Left > Olmsted Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/106672951/creature-from-the-black-lagoon,3.6,-1,Trad,5.10c,1,50,37.81356,-119.49016
"Electric Africa","Pywiack Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/106346793/electric-africa,3.9,-1,"Trad, TR","5.12c R",1,80,37.8453,-119.444
"Magical Mystery Tour","West Face > Fairview Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/106509913/magical-mystery-tour,3.5,-1,"Trad, Sport","5.8 R",3,500,37.87012,-119.40627
"Rocky Horror Show","Am. Pat and Jack Pinnacle > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/111338771/rocky-horror-show,3.8,-1,Trad,5.12-,1,150,37.72373,-119.71362
Valinor,"West Face > Mariuolumne Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/117552942/valinor,3.5,-1,Trad,5.10d,4,600,37.8623,-119.42265
"Beggar's Buttress","Mecca > 7. Lower Cathedral Area > P. Cathedral Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106487486/beggars-buttress,3.0,-1,Trad,5.11c,9,700,37.71932,-119.64339
Ciebola,"West Face, Right > Medlicott Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/106498837/ciebola,3.6,-1,Trad,"5.10b PG13",2,220,37.85505,-119.42899
Handbook,"North Whizz Dome > Whizz Domes > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/105990868/handbook,3.6,-1,Trad,5.11a,2,240,37.87216,-119.4402
"Golden Gate","2. Southwest Face > B. El Capitan > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/112356641/golden-gate,4.0,-1,Trad,5.13a,36,3000,37.73051,-119.63828
"Mental Block","N. Sentinel Creek Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106066243/mental-block,3.6,-1,Trad,5.10c,5,400,37.72396,-119.60637
[Redacted],"G. Church Bowl > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106687757/redacted,3.1,-1,Sport,5.11a,1,80,37.74908,-119.58015
"Grand Central","North Buttress > Cathedral Peak > Cathedral Range > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/111087618/grand-central,3.3,-1,"Trad, Alpine","5.10a PG13",6,1000,37.86252,-119.39973
"Hardly Pinnacle","Little John and La Cosita > Southwest Base > 1. Base Routes > B. El Capitan > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106651512/hardly-pinnacle,3.6,-1,Trad,5.10d,1,80,37.72953,-119.63752
"Gates of Delirium","5. Ribbon Falls Amphitheater > A. Ribbon Falls Area > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/108448694/gates-of-delirium,3.8,-1,Trad,5.12-,10,1000,37.73456,-119.64807
"The Phoenix","Cascade Falls - Upper > An. Cascade Area > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105875268/the-phoenix,3.9,-1,Trad,5.13a,1,110,37.72669,-119.7132
"Heart of Stone","West Face > Fairview Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/107777813/heart-of-stone,4.0,-1,Trad,"5.12a R",10,,37.87012,-119.40627
Kauk-kulator,"Ba. The Rostrum > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/107747539/kauk-kulator,3.9,-1,Trad,5.11c,1,82,37.71848,-119.70799
"Killa Beez","L.  The Chapel Wall > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/117993526/killa-beez,3.7,-1,Trad,5.11d,4,320,37.738,-119.59215
"Arches Terrace Direct","Eastern Royal Arches > Royal Arches > H. Royal Arches Area > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106760957/arches-terrace-direct,3.2,-1,Trad,5.11-,6,700,37.74702,-119.56893
RosaRosa,"Au. Five and Dime Cliff > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/118945169/rosarosa,3.6,-1,Sport,5.11a,1,90,37.72288,-119.69922
"Vanishing Point","N. Sentinel Creek Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106080054/vanishing-point,3.3,-1,Trad,5.10d,1,,37.72396,-119.60637
"Cosmic Debris","L.  The Chapel Wall > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106416910/cosmic-debris,4.0,-1,Trad,5.13b,1,50,37.738,-119.59215
"Beyond Lunacy","Reed's Pinnacle > At. Reed's Pinnacle Area > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/108513504/beyond-lunacy,3.2,-1,Trad,5.11c,7,900,37.72439,-119.70063
"Unknown and Super Fun!","Upper Tier > K.  Public Sanitation Wall > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/110263374/unknown-and-super-fun,3.7,-1,Sport,5.11c,1,105,37.73908,-119.58843
"Cat's Squirrel","Am. Pat and Jack Pinnacle > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/110085991/cats-squirrel,3.5,-1,Trad,5.12a,1,75,37.72373,-119.71362
Stonequest,"Aa. Parkline Slab > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106088271/stonequest,3.2,-1,Trad,"5.8+ R",4,500,37.67875,-119.74886
"Demon's Delight","1. Schultz's Ridge > C. El Cap Picnic Area (Eagle Creek) > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105862904/demons-delight,3.6,-1,Trad,"5.11a PG13",4,,37.72843,-119.62458
"Tuolumne Alpine Triple Crown","Mt. Conness > Glen Aulin Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/119131000/tuolumne-alpine-triple-crown,3.8,-1,"Trad, Alpine",5.6,1,,37.96688,-119.32128
"South Face","N. Mount Watkins > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/110179339/south-face,3.8,-1,"Trad, Aid","5.11- C2+ PG13",18,2200,37.78289,-119.51727
"King for a Day","Mecca > 7. Lower Cathedral Area > P. Cathedral Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/107277077/king-for-a-day,3.8,-1,Sport,5.12a,1,150,37.71932,-119.64339
"El Condor","West Face > DAFF Dome > DAFF Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/109355908/el-condor,3.2,-1,Trad,"5.7 R",3,400,37.8795,-119.41345
"Errett Out","Dozier Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/106042438/errett-out,2.8,-1,Sport,"5.7 PG13",3,500,37.84942,-119.43165
"More Mental than Mantel","Am. Pat and Jack Pinnacle > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/117921253/more-mental-than-mantel,2.9,-1,Trad,5.10-,2,130,37.72373,-119.71362
Bachar-Yerian,"West Face, Right > Medlicott Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/106244878/bachar-yerian,4.0,-1,Trad,"5.11c X",4,400,37.85505,-119.42899
"Mystery Route (Konvicts do Koalas)","West Face > East Cottage Dome (aka Erratic Dome) > Cottage Domes > DAFF Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/108752567/mystery-route-konvicts-do-koalas,3.5,-1,"Sport, Alpine",5.10+,1,60,37.8846,-119.40825
Stemulant,"Drug Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/107791468/stemulant,2.9,-1,Trad,5.10a,1,80,37.86461,-119.42215
"Potter in Wonderland","Stately Pleasure Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/121327285/potter-in-wonderland,3.9,-1,"Sport, Alpine",5.10c,1,180,37.83546,-119.4577
"Orange Man","Low Profile Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/106476191/orange-man,3.0,-1,Trad,5.10c,1,190,37.85617,-119.44067
Giblit,"Mecca > 7. Lower Cathedral Area > P. Cathedral Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/107266908/giblit,3.0,-1,Sport,5.10c,1,70,37.71932,-119.64339
"Cheetos and Everclear","Dozier Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/106849248/cheetos-and-everclear,2.9,-1,Sport,5.10a,1,180,37.84942,-119.43165
Felsic,"Dozier Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/107764132/felsic,3.1,-1,Sport,5.9,1,160,37.84942,-119.43165
"East Buttress","Gunsight > 7. Lower Cathedral Area > P. Cathedral Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105916586/east-buttress,3.0,-1,Trad,5.10+,12,1400,37.71666,-119.64348
"More Burly than Girly","Fifi Buttress > Q. Leaning Tower Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/120488651/more-burly-than-girly,4.0,-1,Sport,5.12a,1,110,37.71073,-119.65013
"Unknown but Splitter","Upper Tier > K.  Public Sanitation Wall > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/110263406/unknown-but-splitter,3.7,-1,Sport,5.11c,1,70,37.73908,-119.58843
Roseanne,"West Face > Fairview Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/106025380/roseanne,3.6,-1,Trad,"5.9 R",4,600,37.87012,-119.40627
Sub-Mission,"North Buttress Base Routes > 7. Lower Cathedral Area > P. Cathedral Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/109562103/sub-mission,3.4,-1,Trad,5.10d,1,170,37.71997,-119.64514
"The Final Frontier","Fifi Buttress > Q. Leaning Tower Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/109077768/the-final-frontier,4.0,-1,Trad,5.13b,9,,37.71073,-119.65013
Desperado,"Am. Pat and Jack Pinnacle > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/109610552/desperado,3.5,-1,Sport,5.11d,1,90,37.72373,-119.71362
Cramming,"Ao. This and That Cliff > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106026195/cramming,3.6,-1,Trad,5.10d,1,70,37.72521,-119.7068
"Pretty in Pinkpoint, P1","West Face, Right > Medlicott Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/106225693/pretty-in-pinkpoint-p1,3.1,-1,Sport,5.10a,1,80,37.85505,-119.42899
"Wailing Wall","West Face, Left > Medlicott Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/106265285/wailing-wall,3.8,-1,Trad,5.11d,4,700,37.86017,-119.42856
"Wet Denim Daydream","Leaning Tower > Q. Leaning Tower Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106627547/wet-denim-daydream,3.5,-1,"Trad, Aid","5.7 C3 PG13",10,1000,37.71281,-119.64769
Shipoopi!,"West Face, Right > Medlicott Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/108253940/shipoopi,3.9,-1,Sport,"5.12a PG13",4,200,37.85505,-119.42899
"Henley Quits","5. Camp 4 Wall > D. Camp 4 Area > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105945935/henley-quits,3.3,-1,Trad,5.10,1,150,37.74268,-119.60709
"Tucker's Proud Rock Climb","Upper Tier > K.  Public Sanitation Wall > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106265273/tuckers-proud-rock-climb,3.6,-1,Sport,"5.12b PG13",1,80,37.73908,-119.58843
Freewheelin',"6. Middle Cathedral Rock > P. Cathedral Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/108353787/freewheelin,3.9,-1,Trad,"5.10b R",5,600,37.7165,-119.6363
Empire,"Mecca > 7. Lower Cathedral Area > P. Cathedral Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/117655314/empire,4.0,-1,Sport,5.13a,1,80,37.71932,-119.64339
"Fun Terminal","Killer Pillar > Bc. Elephant Rock Area > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106268760/fun-terminal,4.0,-1,Sport,5.12a,1,75,37.71483,-119.71477
"Blackout (direct start)","South Whizz Dome > Whizz Domes > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/105995288/blackout-direct-start,4.0,-1,"Trad, Aid","5.11b A0 X",1,118,37.86966,-119.43991
"Shadow Warriors","South Whizz Dome > Whizz Domes > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/105991031/shadow-warriors,4.0,-1,Sport,5.12c,1,80,37.86966,-119.43991
"Via Aqua","Upper Falls Trail and Columbia Point > E. Yosemite Falls Area > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/117972057/via-aqua,3.1,-1,Trad,5.8,4,500,37.74697,-119.60275
"Table of Contents","Stately Pleasure Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/105859435/table-of-contents,3.0,-1,"Trad, Alpine","5.10d R",3,400,37.83546,-119.4577
"Entrance Exam","Ad. Arch Rock > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106112719/entrance-exam,3.1,-1,Trad,5.9,3,200,37.6893,-119.7334
"The Thief","The Watchtower > Leaning Tower Base Routes > Q. Leaning Tower Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/107355023/the-thief,3.7,-1,Trad,5.10d,2,170,37.71516,-119.64875
"Coup d'Etat","Ac. U.S.G.S. Wall > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106459459/coup-detat,3.7,-1,Sport,5.12a,1,90,37.67951,-119.73547
"Flight Attendant","Bb. The Jungle Gym > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/107355118/flight-attendant,3.7,-1,Trad,5.10d,1,100,37.72092,-119.71001
"Sorcerer's Apprentice","West Face > Fairview Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/106531401/sorcerers-apprentice,3.9,-1,Trad,"5.11a R",7,800,37.87012,-119.40627
"15 Minutes of Fame","West Face, Right > Medlicott Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/106225707/15-minutes-of-fame,3.1,-1,Sport,5.11a,1,80,37.85505,-119.42899
"Total Way-ist","Upper Tier > K.  Public Sanitation Wall > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106265267/total-way-ist,2.9,-1,Sport,5.11b,1,80,37.73908,-119.58843
"South Seas","3. Southeast Face > B. El Capitan > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/112196417/south-seas,4.0,-1,"Trad, Aid","5.9 A3+",23,2500,37.72954,-119.63438
"What Would Jeff Do","West Face > Fairview Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/114523510/what-would-jeff-do,3.6,-1,Trad,5.11b,8,900,37.87012,-119.40627
"Crack of Doom","Elephant Rock > Bc. Elephant Rock Area > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/107808764/crack-of-doom,3.9,-1,Trad,5.10a,3,500,37.71483,-119.71477
"Temple of Doom","Upper Tier > K.  Public Sanitation Wall > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/110263093/temple-of-doom,3.6,-1,Sport,5.12b,1,80,37.73908,-119.58843
"Dream Team","Fifi Buttress > Q. Leaning Tower Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/119625258/dream-team,3.9,-1,Trad,5.13a,10,1000,37.71073,-119.65013
"Tribal Rite","3. Southeast Face > B. El Capitan > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/112555626/tribal-rite,4.0,-1,"Trad, Aid","5.8 A3+",29,3000,37.72954,-119.63438
"Tenaya's Tears","Western Royal Arches > Royal Arches > H. Royal Arches Area > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/116367121/tenayas-tears,3.4,-1,Trad,"5.10c PG13",7,600,37.74873,-119.57265
"Final Cut","Lower Tier > K.  Public Sanitation Wall > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/111164749/final-cut,4.0,-1,Sport,5.12b,1,100,37.73908,-119.58843
"Father Time","6. Middle Cathedral Rock > P. Cathedral Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/109275454/father-time,4.0,-1,Trad,"5.13b PG13",20,2000,37.7165,-119.6363
Otherworld,"Aa. Parkline Slab > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/120529451/otherworld,3.8,-1,Sport,5.11d,9,800,37.67875,-119.74886
"Shadow of Doubt","Hammer Dome > DAFF Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/108207550/shadow-of-doubt,3.9,-1,Trad,"5.10c PG13",1,200,37.87999,-119.43805
"Hall of Mirrors","4. Goodrich Pinnacle Area > I. Glacier Point Apron > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/109538712/hall-of-mirrors,4.0,-1,Trad,"5.12c R",16,1300,37.7323,-119.56492
"Cock Tart","Ap. New Diversions > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/109613411/cock-tart,3.3,-1,Sport,"5.10c PG13",1,,37.72262,-119.70258
Autobahn,"4. South Face > D. Half Dome > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105939157/autobahn,4.0,-1,Trad,5.11+,12,1500,37.73964,-119.53518
"Alien Finish","Ba. The Rostrum > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/121525375/alien-finish,4.0,-1,Trad,5.12b,1,,37.71848,-119.70799
"Titty Twister","The Wart (aka Lake of the Domes Dome) > Medlicott Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/114784912/titty-twister,3.8,-1,"Sport, Alpine",5.10c,1,100,37.86026,-119.42626
Homeworld,"Aa. Parkline Slab > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106710269/homeworld,3.4,-1,Trad,5.11a,8,800,37.67875,-119.74886
Sunkist,"2. Southwest Face > B. El Capitan > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/120725764/sunkist,3.9,-1,"Trad, Aid","5.8 A3+",30,2900,37.73051,-119.63828
"Teabag Wisdom","N. Mount Watkins > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/114797819/teabag-wisdom,3.9,-1,Trad,5.11a,9,1350,37.78289,-119.51727
"You Asked For It","West Face, Right > Medlicott Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/111159586/you-asked-for-it,4.0,-1,Trad,"5.10c X",4,450,37.85505,-119.42899
"Bunnell Boa","C.  Little Yosemite Valley > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/117698246/bunnell-boa,4.0,-1,Trad,5.11a,14,2550,37.73646,-119.47882
"Ho Chi Minh Trail","6. Middle Cathedral Rock > P. Cathedral Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106271974/ho-chi-minh-trail,3.2,-1,Trad,5.10d,19,2000,37.7165,-119.6363
"The Sting","Harlequin Dome > Tenaya Lake Picnic Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/106064576/the-sting,3.2,-1,Trad,5.10b,5,500,37.84009,-119.45521
"Blond Ike","3. Southwest Face > D. Half Dome > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106182011/blond-ike,4.0,-1,Trad,"5.11a R",7,900,37.73971,-119.54003
Goldmember,"West Face, Center > Medlicott Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/106007882/goldmember,3.1,-1,Trad,5.9,1,150,37.85919,-119.42859
Peace,"West Face, Right > Medlicott Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/113508237/peace,4.0,-1,Sport,5.13d,2,250,37.85505,-119.42899
"Galactic Hitchhiker","4. Goodrich Pinnacle Area > I. Glacier Point Apron > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106683463/galactic-hitchhiker,3.4,-1,Trad,5.11b,20,4000,37.7323,-119.56492
"The Truth","The Sugar Cookie > Aj. Cookie Area > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/114220726/the-truth,4.0,-1,Trad,5.12a,1,100,37.71944,-119.71928
"Big Easy","Upper Tier > K.  Public Sanitation Wall > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/110263245/big-easy,3.7,-1,Sport,5.11d,1,100,37.73908,-119.58843
"Double Dragon","L.  The Chapel Wall > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/111625735/double-dragon,3.6,-1,Trad,5.12d,1,80,37.738,-119.59215
"Controlled Burn","L.  The Chapel Wall > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106695901/controlled-burn,3.1,-1,Trad,5.11a,1,60,37.738,-119.59215
"America's Cup","The Cookie Cliff > Aj. Cookie Area > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/107987515/americas-cup,3.7,-1,Trad,"5.12b PG13",2,200,37.71772,-119.71881
"Far West Country","Stately Pleasure Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/121336428/far-west-country,3.6,-1,"Trad, Alpine",5.6,1,160,37.83546,-119.4577
"Magic Mushroom","2. Southwest Face > B. El Capitan > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/108716114/magic-mushroom,4.0,-1,"Trad, Aid","5.14a A3",31,2900,37.73051,-119.63828
"Jolly Roger","2. Southwest Face > B. El Capitan > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/120858759/jolly-roger,4.0,-1,"Trad, Aid","5.10+ A4+ R",23,2800,37.73051,-119.63828
Meltdown,"Cascade Falls - Upper > An. Cascade Area > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/107161194/meltdown,4.0,-1,Trad,"5.14c PG13",1,60,37.72669,-119.7132
"The Last Crusade","5. Higher Cathedral Rock > P. Cathedral Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/119925066/the-last-crusade,3.5,-1,Trad,5.12-,6,600,37.71439,-119.63469
Vendetta,"The Cookie Cliff > Aj. Cookie Area > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106392021/vendetta,3.1,-1,Trad,5.10b,5,350,37.71772,-119.71881
"40 Knobs to Freedom","West Face > DAFF Dome > DAFF Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/120918288/40-knobs-to-freedom,4.0,-1,Trad,"5.10b/c PG13",4,450,37.8795,-119.41345
"Truckin' Drive","West Face > Lembert Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/105931714/truckin-drive,2.9,-1,Trad,"5.9 R",3,300,37.87812,-119.35278
"Bad Ass Momma","Royal Arches Boulder Cracks > H. Royal Arches Area > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/107095406/bad-ass-momma,3.8,-1,"Trad, TR",5.11d,1,35,37.74499,-119.56484
"Lunar Leap","West Face > Lembert Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/106141408/lunar-leap,3.4,-1,Trad,5.9+,3,350,37.87812,-119.35278
"Son of Sam","6. GPA - Right Side > I. Glacier Point Apron > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/113898215/son-of-sam,2.9,-1,Trad,5.9+,1,,37.7337,-119.56956
Wildcat,"Wildcat Point > Grand Canyon of the Tuolumne - north side > Grand Canyon of the Tuolumne > Glen Aulin Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/117931453/wildcat,4.0,-1,Trad,5.12+,8,700,37.92776,-119.44276
1096,"Eastern Royal Arches > Royal Arches > H. Royal Arches Area > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105993699/1096,3.4,-1,Trad,5.10d,1,60,37.74702,-119.56893
"The Nexus AKA The Niels Tietze Memorial Route","Fifi Buttress > Q. Leaning Tower Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/120259668/the-nexus-aka-the-niels-tietze-memorial-route,4.0,-1,Trad,5.13-,10,900,37.71073,-119.65013
"Mid-Life Crisis","Eastern Royal Arches > Royal Arches > H. Royal Arches Area > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/107872293/mid-life-crisis,3.6,-1,Trad,5.10b,4,600,37.74702,-119.56893
