Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Unnamed (Black Corridor #4)","Lower Level - Left > Lower Level > The Black Corridor > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105799989/unnamed-black-corridor-4,2.6,-1,Sport,5.11a,1,50,36.15536,-115.43609
"American Sportsman","Wall of Confusion > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105808911/american-sportsman,2.6,-1,Sport,5.10b,1,50,36.15702,-115.43904
"One Flew Over a Cactus Nest","Cactus Massacre > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/116697386/one-flew-over-a-cactus-nest,2.6,-1,Sport,5.10b,1,70,36.14687,-115.42762
"Over a Barrel","Cactus Massacre > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/116697487/over-a-barrel,3.1,-1,Sport,5.10d,1,70,36.14687,-115.42762
"Skid Mark","The Wake-Up Wall > Wake Up Wall Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105975221/skid-mark,2.5,-1,Sport,5.9+,1,55,36.16724,-115.45361
"Arrowhead Arete","Conundrum Crag > Kraft Mountain Area > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105991732/arrowhead-arete,2.8,-1,Sport,5.11c,1,30,36.16322,-115.41317
"Neon Sunset","Magic Bus > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732329/neon-sunset,2.5,-1,Sport,5.8,1,70,36.15337,-115.43547
"Virgil and Beatrice","Dante's Wall > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/109868751/virgil-and-beatrice,2.6,-1,Sport,5.9,1,50,36.14497,-115.42471
"Sole Slasher aka Bigfoot","Hidden Falls Wall > (07) Willow Spring > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732938/sole-slasher-aka-bigfoot,2.5,-1,Sport,5.10a,1,60,36.15575,-115.4976
"Test of Time","Iron Man Wall > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106222695/test-of-time,2.5,-1,Sport,5.10a,1,55,36.15189,-115.4321
Bonaire,"Lower Level - Left > Lower Level > The Black Corridor > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732515/bonaire,2.4,-1,Sport,5.9,1,80,36.15536,-115.43609
"Cat Walk","Dog Wall > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105880631/cat-walk,2.4,-1,Sport,5.10b,1,40,36.14745,-115.42927
"Black Lace","Panty Wall > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/108544422/black-lace,2.5,-1,Sport,5.8,1,60,36.14964,-115.4299
"Pleasure Dog (aka It's a Bitch)","Dog Wall > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105880562/pleasure-dog-aka-its-a-bitch,2.5,-1,Sport,5.10b,1,50,36.14745,-115.42927
"Family Affairs","Family Crag > Kraft Mountain Area > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105991229/family-affairs,2.5,-1,Sport,5.8,1,,36.16368,-115.41321
"Mother's Milk","Hunter S. Thompson Dome > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105884605/mothers-milk,2.5,-1,Sport,5.8,1,70,36.15631,-115.43649
"Dog Logic (aka Here Kitty, Kitty)","Dog Wall > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105880567/dog-logic-aka-here-kitty-kitty,2.5,-1,Sport,5.11b,1,50,36.14745,-115.42927
"Ming Dynasty","Civilization Crag > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106686441/ming-dynasty,2.5,-1,Sport,5.9+,1,40,36.14543,-115.42639
"Killer Joe","The J Wall > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107959348/killer-joe,2.5,-1,Sport,5.10d,1,50,36.15031,-115.43086
"Black Gold","Upper Level - Left > Upper Level > The Black Corridor > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105849782/black-gold,2.4,-1,Sport,5.10b,1,55,36.15582,-115.43621
"Count Me In","Meetup Wall > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107151167/count-me-in,2.4,-1,Sport,5.8,1,50,36.15699,-115.43644
"Moon Where the Wind Blows","Coco Crag > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/108128281/moon-where-the-wind-blows,2.4,-1,Sport,5.9,1,65,36.14645,-115.42297
"Dangling Participles","The Great Red Book Area > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105823943/dangling-participles,2.4,-1,Sport,5.8,2,190,36.15544,-115.43461
"Long Walk Off Of a Short Pier","The Pier > Parking Lot Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105811893/long-walk-off-of-a-short-pier,2.5,-1,Sport,5.9-,1,70,36.1607,-115.44627
"Pain Relief","Sweet Pain Wall > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/111636103/pain-relief,2.4,-1,Sport,5.9+,1,60,36.15597,-115.43663
"Hippie Vest","The Fringe > Ash Canyon > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107612121/hippie-vest,2.5,-1,Sport,5.9,2,190,36.16162,-115.43509
"The Last Drag","The Wake-Up Wall > Wake Up Wall Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107367991/the-last-drag,2.4,-1,Sport,5.10a,1,50,36.16724,-115.45361
"The Last In Line","The Wake-Up Wall > Wake Up Wall Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/111020664/the-last-in-line,2.4,-1,Sport,5.10b,1,45,36.16724,-115.45361
Byzantium,"Civilization Crag > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106686416/byzantium,2.4,-1,Sport,5.10b,1,45,36.14543,-115.42639
"Unnamed (L2)","Lower Level - Left > Lower Level > The Black Corridor > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106755212/unnamed-l2,2.2,-1,Sport,5.9,1,50,36.15536,-115.43609
"Fall of Vegas","The Wake-Up Wall > Wake Up Wall Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107367973/fall-of-vegas,2.4,-1,Sport,5.10a,1,50,36.16724,-115.45361
"Running Amuck","The Gallery > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732566/running-amuck,2.4,-1,Sport,5.10c,1,60,36.15672,-115.43841
"The Woodsman","Riding Hood Wall > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/120094953/the-woodsman,2.8,-1,Sport,5.9,2,220,36.14947,-115.42673
"Lewd, Crude, and Misconstrued","Upper Level - Right > Upper Level > The Black Corridor > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732536/lewd-crude-and-misconstrued,2.4,-1,Sport,5.9+,1,90,36.15582,-115.43621
"Queasy Sunrise","Magic Bus > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107957035/queasy-sunrise,2.4,-1,Sport,5.9,1,60,36.15337,-115.43547
"Upcoming Meetups","Meetup Wall > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107151172/upcoming-meetups,2.3,-1,Sport,5.10a,1,50,36.15699,-115.43644
"Texas Tea","Upper Level - Left > Upper Level > The Black Corridor > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105849787/texas-tea,2.3,-1,Sport,5.10a,1,55,36.15582,-115.43621
"Range of Motion","The Gallery > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732914/range-of-motion,2.3,-1,Sport,5.10d,1,40,36.15672,-115.43841
"Sultans and Viziers","Civilization Crag > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/109545922/sultans-and-viziers,2.3,-1,Sport,5.8,1,55,36.14543,-115.42639
"Family Circus","Family Crag > Kraft Mountain Area > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105991222/family-circus,2.3,-1,Sport,5.9,1,80,36.16368,-115.41321
"Adventure Guppies","Coco Crag > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106776797/adventure-guppies,2.3,-1,Sport,5.8+,2,125,36.14645,-115.42297
"Technicolor Sunrise","Magic Bus > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732335/technicolor-sunrise,2.3,-1,Sport,"5.8 PG13",1,70,36.15337,-115.43547
"Unnamed (L3)","Lower Level - Left > Lower Level > The Black Corridor > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106876316/unnamed-l3,2.1,-1,Sport,5.9+,1,60,36.15536,-115.43609
"Five Charter Oath","Civilization Crag > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/109545907/five-charter-oath,2.3,-1,Sport,5.8-,1,55,36.14543,-115.42639
"Clutch Cargo","Ultraman Wall > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732641/clutch-cargo,2.6,-1,"Sport, TR",5.9,1,90,36.15151,-115.43125
"Bon Ez","Lower Level - Left > Lower Level > The Black Corridor > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732512/bon-ez,2.3,-1,Sport,5.9+,1,80,36.15536,-115.43609
"All the Wrong Reasons","The Secret 13 Wall > The Trophy Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105948352/all-the-wrong-reasons,3.1,-1,Sport,5.12a,1,50,36.17073,-115.45045
"Angled Dangler","The Wake-Up Wall > Wake Up Wall Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105910303/angled-dangler,2.7,-1,Sport,5.11d,1,65,36.16724,-115.45361
Sidewinder,"Straight Shooter Wall > (10) Pine Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732491/sidewinder,2.3,-1,Sport,5.11,1,60,36.1268,-115.48806
"What's Eating You","Cannibal Crag > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105944650/whats-eating-you,2.3,-1,Sport,5.10a,1,60,36.14903,-115.42296
"Sponsors Wanted","Meetup Wall > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107151178/sponsors-wanted,2.2,-1,Sport,5.9,1,50,36.15699,-115.43644
"Mac and Ronnie in Cheese","Cannibal Crag > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105944541/mac-and-ronnie-in-cheese,2.2,-1,Sport,5.9+,1,50,36.14903,-115.42296
"Electric Koolaid","Magic Bus > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732323/electric-koolaid,2.2,-1,"Sport, TR",5.9+,1,50,36.15337,-115.43547
"On to the Next One","The Wake-Up Wall > Wake Up Wall Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107368574/on-to-the-next-one,2.5,-1,Sport,5.11a,1,50,36.16724,-115.45361
"Where Egos Dare","The Wake-Up Wall > Wake Up Wall Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105885150/where-egos-dare,2.7,-1,Sport,5.12a,1,60,36.16724,-115.45361
"Thermal Breakdown","Upper Level - Left > Upper Level > The Black Corridor > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105849180/thermal-breakdown,2.1,-1,Sport,5.9+,1,50,36.15582,-115.43621
"Gelatin Pooch","The Gallery > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732560/gelatin-pooch,2.2,-1,Sport,5.10a,1,60,36.15672,-115.43841
"The CEL","Lower Level - Left > Lower Level > The Black Corridor > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105826083/the-cel,2.1,-1,Sport,5.9,1,80,36.15536,-115.43609
"Three Mouths, Three Faces","Dante's Wall > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/109868720/three-mouths-three-faces,2.5,-1,Sport,5.10a,1,55,36.14497,-115.42471
"Elbows of Mac and Ronnie","Cannibal Crag > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105944680/elbows-of-mac-and-ronnie,2.1,-1,Sport,5.11b,1,60,36.14903,-115.42296
"That Goode Dude Climb","The Gallery > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/109928754/that-goode-dude-climb,2.1,-1,Sport,5.8-,1,45,36.15672,-115.43841
"Chrome Dome","Hunter S. Thompson Dome > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105884594/chrome-dome,2.1,-1,Sport,5.10a,1,80,36.15631,-115.43649
"Battery Powered","The Mass Production Wall > Calico Tanks Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105865668/battery-powered,2.1,-1,Sport,5.9,1,70,36.1644,-115.44322
"The Runaway","Wall of Confusion > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105808906/the-runaway,2.1,-1,Sport,5.10b,1,50,36.15702,-115.43904
"Crude Behavior","Upper Level - Left > Upper Level > The Black Corridor > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732542/crude-behavior,2.1,-1,Sport,5.9,1,50,36.15582,-115.43621
"Jungle Wall","Jungle Wall > (11) Juniper Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106052597/jungle-wall,3.8,-1,Sport,5.11b,1,160,36.11776,-115.48996
"A Man in Every Pot","Cannibal Crag > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105819734/a-man-in-every-pot,2.0,-1,Sport,5.8+,1,40,36.14903,-115.42296
"Blame it on my ADD","The Wake-Up Wall > Wake Up Wall Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107367986/blame-it-on-my-add,2.0,-1,Sport,5.9,1,50,36.16724,-115.45361
"This is Sparta","Civilization Crag > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106757203/this-is-sparta,2.0,-1,Sport,5.9,1,60,36.14543,-115.42639
"Pump First, Pay Later","The Gallery > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732563/pump-first-pay-later,2.0,-1,Sport,5.10b,1,60,36.15672,-115.43841
"Parts is Parts","The Mass Production Wall > Calico Tanks Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105865662/parts-is-parts,2.0,-1,Sport,5.8,1,60,36.1644,-115.44322
"Cactus Pete","Cactus Massacre > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/116697801/cactus-pete,2.8,-1,Sport,5.10a,1,70,36.14687,-115.42762
"Purple Haze I","Stone Wall > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105927464/purple-haze-i,2.0,-1,Sport,5.10d,1,,36.1558,-115.437
"Dodging a Bullet","The Trophy Wall > The Trophy Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105948333/dodging-a-bullet,3.2,-1,Sport,5.12a,1,60,36.17034,-115.45158
Baseboy,"Cannibal Crag > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105944432/baseboy,2.4,-1,Sport,"5.10+ PG13",1,75,36.14903,-115.42296
"Crude Street Blues","Upper Level - Left > Upper Level > The Black Corridor > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732539/crude-street-blues,2.0,-1,Sport,5.9,1,50,36.15582,-115.43621
"Babylon 5.8","Civilization Crag > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106757206/babylon-58,2.0,-1,Sport,5.8,1,40,36.14543,-115.42639
"Subject-Verb Agreement","The Great Red Book Area > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105819155/subject-verb-agreement,2.3,-1,Sport,5.8,1,80,36.15544,-115.43461
"Streak on the Slab","The Slab > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/110182328/streak-on-the-slab,2.6,-1,Sport,5.10a,1,50,36.14878,-115.43033
"Crude Boys","Lower Level - Left > Lower Level > The Black Corridor > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732551/crude-boys,1.9,-1,Sport,5.10d,1,50,36.15536,-115.43609
Money,"The Oasis > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105915060/money,2.7,-1,Sport,5.10c,1,30,36.14849,-115.42904
"Victoria's Secret","Panty Wall > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732524/victorias-secret,2.2,-1,"Sport, TR",5.10c,1,80,36.14964,-115.4299
"First Born","The Wake-Up Wall > Wake Up Wall Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105910331/first-born,1.9,-1,"Trad, Sport",5.10b,1,65,36.16724,-115.45361
"Red Nectar Rage","Upper Tier > Little Springs Crag > Little Springs Canyon > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107048902/red-nectar-rage,2.9,-1,Sport,5.10b,1,60,36.15361,-115.4266
"One Hundred Cantos","Dante's Wall > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/109868730/one-hundred-cantos,2.6,-1,Sport,5.10b,1,35,36.14497,-115.42471
"Mom & Apple Pie","Black Wall (aka Happy Acres) > Guardian Angel Pass > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105733034/mom-apple-pie,2.6,-1,Sport,5.10a,1,80,36.15232,-115.43057
"Pain in the Neck","Sweet Pain Wall > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732344/pain-in-the-neck,1.9,-1,Sport,"5.10c R",1,60,36.15597,-115.43663
"April Fools","Stone Wall > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105820181/april-fools,1.8,-1,Sport,5.10b,1,55,36.1558,-115.437
"Turkey Trot","Burns Wall > Kraft Mountain Area > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106742491/turkey-trot,2.9,-1,Sport,5.10c,1,35,36.167,-115.416
"Buck's Muscle World","The Gallery > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732557/bucks-muscle-world,1.8,-1,Sport,5.9-,1,50,36.15672,-115.43841
"I Would for You","Lower Tier > Sonic Youth Cliff > Wake Up Wall Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107135931/i-would-for-you,3.5,-1,Sport,5.11d,1,,36.16602,-115.45317
"Never Kiss a Cactus","Cactus Massacre > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/116694502/never-kiss-a-cactus,2.3,-1,Sport,5.8,1,70,36.14687,-115.42762
"Choad Warrior (1st Anchor)","Stratocaster Area > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/108523146/choad-warrior-1st-anchor,3.0,-1,Sport,5.12a,1,40,36.15852,-115.4401
Dis,"Dante's Wall > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/109868708/dis,2.1,-1,Sport,5.10,1,35,36.14497,-115.42471
"Plastic People","Running Man Wall > Parking Lot Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106109062/plastic-people,2.4,-1,Sport,5.10b/c,1,90,36.16016,-115.4423
"Hit and Run","The Mass Production Wall > Calico Tanks Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105899225/hit-and-run,2.1,-1,Sport,5.9,1,60,36.1644,-115.44322
Blackened,"Sunny and Steep > Kraft Mountain Area > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106625471/blackened,2.7,-1,Sport,5.12a,1,45,36.16986,-115.42321
"Poodle Chainsaw Massacre","Dog Wall > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106347324/poodle-chainsaw-massacre,2.6,-1,Sport,5.11c,1,45,36.14745,-115.42927
"Smear Campaign","The Slab > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107910085/smear-campaign,2.3,-1,Sport,5.8,1,80,36.14878,-115.43033
"Reservations Required","The Great Red Book Area > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/119858268/reservations-required,2.6,-1,Sport,5.10a,3,250,36.15544,-115.43461
"Far Cry From Josh","California Crag > Parking Lot Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105818957/far-cry-from-josh,2.5,-1,Sport,5.10-,1,45,36.16118,-115.44733
"Mr. Puppy lives!!","Conundrum Crag > Kraft Mountain Area > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/108751610/mr-puppy-lives,2.4,-1,Sport,5.11a,1,65,36.16322,-115.41317
"She's Deadly","Lower Level - Right > Lower Level > The Black Corridor > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106038110/shes-deadly,2.4,-1,Sport,5.11d,1,60,36.15539,-115.4361
"Idiots Rule","Janes Wall > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106585768/idiots-rule,3.4,-1,Sport,5.11d,1,60,36.15234,-115.4323
"Live Fast, Die Young","Upper Level - Left > Upper Level > The Black Corridor > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105849261/live-fast-die-young,2.2,-1,Sport,5.10d,1,50,36.15582,-115.43621
"Commitment to Excrement (aka Giuoco Piano)","Running Man Wall > Parking Lot Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/108486941/commitment-to-excrement-aka-giuoco-piano,3.1,-1,Sport,5.11a,1,100,36.16016,-115.4423
"Oils Well that Ends Well","Upper Level - Right > Upper Level > The Black Corridor > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105849805/oils-well-that-ends-well,2.7,-1,Sport,5.11a,1,65,36.15582,-115.43621
"Big Head","Jessica's Wall > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/109868526/big-head,2.5,-1,Sport,5.10a,1,30,36.14467,-115.42562
"Silver Surfer","Iron Man Wall > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106222701/silver-surfer,2.5,-1,"Sport, TR",5.10a/b,1,55,36.15189,-115.4321
Dogma,"Horseshoe Wall > (13) Mt. Wilson > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732656/dogma,3.6,-1,"Trad, Sport",5.11c,1,,36.09221,-115.48184
"Iron Maiden","Iron Man Wall > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106222692/iron-maiden,3.0,-1,Sport,5.11-,1,70,36.15189,-115.4321
"Crab On A Slab","The Slab > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/111803892/crab-on-a-slab,2.3,-1,Sport,5.8,1,50,36.14878,-115.43033
Quicksand,"California Crag > Parking Lot Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105820497/quicksand,2.8,-1,Sport,5.11d,1,60,36.16118,-115.44733
"Black Flag","Lower Tier > Sonic Youth Cliff > Wake Up Wall Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107326728/black-flag,3.0,-1,Sport,5.11c,1,65,36.16602,-115.45317
"Too Few Years","The Wake-Up Wall > Wake Up Wall Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107376488/too-few-years,2.3,-1,Sport,5.11a,1,50,36.16724,-115.45361
"Black Happy","Sunny and Steep > Kraft Mountain Area > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106625464/black-happy,2.6,-1,Sport,5.11d,1,45,36.16986,-115.42321
"Broken tooth","Right Wall > Front Corridor > Parking Lot Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/116749065/broken-tooth,2.9,-1,Sport,"5.10 PG13",1,100,36.16265,-115.44929
Adoption,"Lower Level - Right > Lower Level > The Black Corridor > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106934998/adoption,2.6,-1,Sport,5.11b,1,80,36.15539,-115.4361
"Dirty Clings Done Dirt Cheap","Classic Rock Wall > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/122003647/dirty-clings-done-dirt-cheap,2.4,-1,"Sport, TR",5.10a,1,45,36.14572,-115.42813
"Psychic Eye","Alternative Crag > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/108887710/psychic-eye,2.7,-1,Sport,5.12a,1,40,36.15633,-115.43093
